Updated at,item_number,item_name,revision,procurement_type,unit_of_measure,category_name,lifecycle_phase,vendor,Product Alias,Parent Product LPN,Parent Product Name,CM,Product Usage per ESS,Flat Qty,Sourcing Flat Qty
08-04-2026,10-006946,RES 6.2 OHM 5% 1W 2512,1,OTS,Each,Electrical Components,In Production,,2.0 LFP - EVT with cover,90-06948C,LFP Battery Block with ESS Cover and Wall Bracket,Qualitel,4,17,17
08-04-2026,10-006946,RES 6.2 OHM 5% 1W 2512,1,OTS,Each,Electrical Components,In Production,,2.0 LFP - EVT without cover,90-07675A,LFP Battery Block with Wall Bracket,Qualitel,4,17,0
08-04-2026,10-006914,RES 390K OHM 1% 1/2W 1206,1,OTS,Each,Electrical Components,In Planning,,Max 2.0 PCBA,30-07320F,Maximizer 2.0 PCBA,TBD,20,4,4
08-04-2026,10-006945,DIODE TVS 58VWM 95VC DO219AB (3.9MM X 1.9MM),1,OTS,Each,Electrical Components,In Design,,11 KW Inverter,90-08096A,"Lunar 3 Inverter, Boxed",TBD,1,1,1
08-04-2026,10-006940,CAP CER 68PF 50V C0G/NP0 0402,1,OTS,Each,Electrical Components,In Design,,11 KW Inverter,90-08096A,"Lunar 3 Inverter, Boxed",TBD,1,1,1
08-04-2026,10-07686A,"Label, Compliance, LFP AC ESS System, 20kWh w/ Expansion Note",1,MTS,Each,Assembly,In Production,,LFP HW Kit,90-07290A,20kWh LFP ESS Hardware Kit,Sienna,1,1,0
08-04-2026,10-06703A,"Foam Gasket, GaN FETs, Maximizer",3,MTS,Each,Part,In Production,"A//Boyd Corporation, A//Singleton",Maximizer Box,90-06831D,"Maximizer, Boxed",Sienna,1,20,20
08-04-2026,10-006872,RES 0.12 OHM 1% 1/2W 1206,1,OTS,Each,Electrical Components,In Design,,11 KW Inverter,90-08096A,"Lunar 3 Inverter, Boxed",TBD,1,2,2
08-04-2026,10-004566,CAP CER 100PF 50V C0G/NP0 0402 AEC-Q,1,OTS,Each,Electrical Components,Sunset - Phase Out,,Terminal PCBA (TRM),10-06103C,"PCBA, Terminal Board, Type C, Coated",Qualitel,1,18,18
08-04-2026,10-004566,CAP CER 100PF 50V C0G/NP0 0402 AEC-Q,1,OTS,Each,Electrical Components,Sunset - Phase Out,,Bridge,90-06801A,"Bridge, Type B, Boxed, Lunar Blue",Sienna,1,6,6
08-04-2026,10-004566,CAP CER 100PF 50V C0G/NP0 0402 AEC-Q,1,OTS,Each,Electrical Components,Sunset - Phase Out,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,19,19
08-04-2026,10-000842,CAP CER 22PF 50V C0G/NPO 0402 AEC-Q,1,OTS,Each,Electrical Components,Sunset - Phase Out,,MSAC,90-06700A,"MSA Controller, Boxed",Qualitel,1,10,10
08-04-2026,10-000842,CAP CER 22PF 50V C0G/NPO 0402 AEC-Q,1,OTS,Each,Electrical Components,Sunset - Phase Out,,11 KW Inverter,90-08096A,"Lunar 3 Inverter, Boxed",TBD,1,4,4
08-04-2026,10-003269,CAP CER 0.1UF 50V X7R 0402,1,OTS,Each,Electrical Components,In Production,,Max 2.0 PCBA,30-07320F,Maximizer 2.0 PCBA,TBD,20,10,10
08-04-2026,10-003269,CAP CER 0.1UF 50V X7R 0402,1,OTS,Each,Electrical Components,In Production,,Link,30-07519A,Lunar Link PCBA,Sienna,1,39,39
08-04-2026,10-003269,CAP CER 0.1UF 50V X7R 0402,1,OTS,Each,Electrical Components,In Production,,MSAC,90-06700A,"MSA Controller, Boxed",Qualitel,1,42,42
08-04-2026,10-003269,CAP CER 0.1UF 50V X7R 0402,1,OTS,Each,Electrical Components,In Production,,11 KW Inverter,90-08096A,"Lunar 3 Inverter, Boxed",TBD,1,234,234
08-04-2026,10-003269,CAP CER 0.1UF 50V X7R 0402,1,OTS,Each,Electrical Components,In Production,,2.1 LFP Block,90-08373A,"Battery Block with Wall Bracket, LFP, L2.1",Qualitel,4,82,82
08-04-2026,10-07561A,"Nut, M4, Hex, Serrated, Steel",1,OTS,Each,Part,In Production,A//ACE Battery,2.0 LFP - EVT with cover,90-06948C,LFP Battery Block with ESS Cover and Wall Bracket,Qualitel,4,10,0
08-04-2026,10-07561A,"Nut, M4, Hex, Serrated, Steel",1,OTS,Each,Part,In Production,A//ACE Battery,2.0 LFP - EVT without cover,90-07675A,LFP Battery Block with Wall Bracket,Qualitel,4,10,0
08-04-2026,10-07583A,Side panel A,1,OTS,Each,Part,In Production,A//ACE Battery,2.0 LFP - EVT with cover,90-06948C,LFP Battery Block with ESS Cover and Wall Bracket,Qualitel,4,2,0
08-04-2026,10-07583A,Side panel A,1,OTS,Each,Part,In Production,A//ACE Battery,2.0 LFP - EVT without cover,90-07675A,LFP Battery Block with Wall Bracket,Qualitel,4,2,0
08-04-2026,30-06829E,"Maximizer PCBA, Type E",1,MTS,Each,PCBA,In Design,,Maximizer Box,90-06831D,"Maximizer, Boxed",Sienna,1,20,0
08-04-2026,10-006861,RES SMD 3.83KOHM 0.1% 1/16W 0402,1,OTS,Each,Electrical Components,In Planning,,Link,30-07519A,Lunar Link PCBA,Sienna,1,1,1
08-04-2026,10-002289,RES 12.1K OHM 1% 1/10W 0603 AEC-Q,1,OTS,Each,Electrical Components,In Production,,2.0 LFP - EVT with cover,90-06948C,LFP Battery Block with ESS Cover and Wall Bracket,Qualitel,4,2,2
08-04-2026,10-002289,RES 12.1K OHM 1% 1/10W 0603 AEC-Q,1,OTS,Each,Electrical Components,In Production,,2.0 LFP - EVT without cover,90-07675A,LFP Battery Block with Wall Bracket,Qualitel,4,2,0
08-04-2026,10-06723C,"Wiring Compartment, Inverter, D, TYPE C",2,MTS,Each,Assembly,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,1,0
08-04-2026,10-001784,CAP CER 27PF 50V C0G/NP0 0402 AEC-Q,1,OTS,Each,Electrical Components,Sunset - Phase Out,,Terminal PCBA (TRM),10-06103C,"PCBA, Terminal Board, Type C, Coated",Qualitel,1,2,2
08-04-2026,10-001784,CAP CER 27PF 50V C0G/NP0 0402 AEC-Q,1,OTS,Each,Electrical Components,Sunset - Phase Out,,PV Hub,90-004034,"Maximizer Hub, Boxed",Sienna,1,2,2
08-04-2026,10-001784,CAP CER 27PF 50V C0G/NP0 0402 AEC-Q,1,OTS,Each,Electrical Components,Sunset - Phase Out,,Bridge,90-06801A,"Bridge, Type B, Boxed, Lunar Blue",Sienna,1,2,2
08-04-2026,10-001784,CAP CER 27PF 50V C0G/NP0 0402 AEC-Q,1,OTS,Each,Electrical Components,Sunset - Phase Out,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,2,2
08-04-2026,10-004561,RELAY GEN PURPOSE SPST 50A 12V,1,OTS,Each,Electrical Components,In Production,,Power PCBA (IPC),10-06105C,"PCBA, Power Board, Type C, Coated",Qualitel,1,3,3
08-04-2026,10-004561,RELAY GEN PURPOSE SPST 50A 12V,1,OTS,Each,Electrical Components,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,3,3
08-04-2026,10-006777,TERM BLK 8POS TOP ENTRY 5MM PCB,1,OTS,Each,Electrical Components,In Design,,11 KW Inverter,90-08096A,"Lunar 3 Inverter, Boxed",TBD,1,1,1
08-04-2026,10-006791,TVS DIODE 24VWM 40VC SOT23,1,OTS,Each,Electrical Components,In Design,,11 KW Inverter,90-08096A,"Lunar 3 Inverter, Boxed",TBD,1,6,6
08-04-2026,10-006791,TVS DIODE 24VWM 40VC SOT23,1,OTS,Each,Electrical Components,In Design,,2.1 LFP Block,90-08373A,"Battery Block with Wall Bracket, LFP, L2.1",Qualitel,4,1,1
08-04-2026,10-06939A,"Fan Shroud, DCDC, LFP ESS, Front",3,MTS,Each,Part,In Production,,2.0 LFP - EVT with cover,90-06948C,LFP Battery Block with ESS Cover and Wall Bracket,Qualitel,4,1,0
08-04-2026,10-06939A,"Fan Shroud, DCDC, LFP ESS, Front",3,MTS,Each,Part,In Production,,2.0 LFP - EVT without cover,90-07675A,LFP Battery Block with Wall Bracket,Qualitel,4,1,0
08-04-2026,10-07191A,CAP CER 1UF 10V X7S 0402,1,OTS,Each,Electrical Components,In Production,,Max 2.0 PCBA,30-07320F,Maximizer 2.0 PCBA,TBD,20,6,6
08-04-2026,10-07191A,CAP CER 1UF 10V X7S 0402,1,OTS,Each,Electrical Components,In Production,,Link,30-07519A,Lunar Link PCBA,Sienna,1,2,2
08-04-2026,10-07191A,CAP CER 1UF 10V X7S 0402,1,OTS,Each,Electrical Components,In Production,,11 KW Inverter,90-08096A,"Lunar 3 Inverter, Boxed",TBD,1,2,2
08-04-2026,10-002720,"Side-Mount External Retaining Rings, Spring Steel, 4-5 mm OD",2,OTS,Each,Part,In Production,A//Unisteel,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,6,6
08-04-2026,10-004643,"Adhesive, Double-sided, Heat Sink, Maximizer",5,MTS,Each,Part,In Production,A//Boyd Corporation,Maximizer Box,90-06831D,"Maximizer, Boxed",Sienna,1,40,40
08-04-2026,10-006744,DIODE BRIDGE RECT 1P 600V 1.5A DF-S,1,OTS,Each,Electrical Components,In Design,,11 KW Inverter,90-08096A,"Lunar 3 Inverter, Boxed",TBD,1,1,1
08-04-2026,10-006739,CAP CER 27PF 50V C0G/NP0 0603,1,OTS,Each,Electrical Components,In Design,,11 KW Inverter,90-08096A,"Lunar 3 Inverter, Boxed",TBD,1,2,2
08-04-2026,10-002173,"Assy Enclosure, Weldment, Bridge, Lunar Blue",14,MTS,Each,Part,In Production,"A//Avalon, P//Jabil Green Point",Bridge,90-06801A,"Bridge, Type B, Boxed, Lunar Blue",Sienna,1,1,1
08-04-2026,10-001782,RES 1.5M OHM 1% 1/4W 1206,1,OTS,Each,Electrical Components,In Production,,Terminal PCBA (TRM),10-06103C,"PCBA, Terminal Board, Type C, Coated",Qualitel,1,3,3
08-04-2026,10-001782,RES 1.5M OHM 1% 1/4W 1206,1,OTS,Each,Electrical Components,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,3,3
08-04-2026,10-001820,"Gantry,Power Transistor",1,MTS,Each,Part,In Production,A//First Part (Rapid Cut),9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,1,1
08-04-2026,10-001738,CAP CER 10UF 75V X7R 1210 AEC-Q,1,OTS,Each,Electrical Components,Sunset - Phase Out,,Terminal PCBA (TRM),10-06103C,"PCBA, Terminal Board, Type C, Coated",Qualitel,1,1,1
08-04-2026,10-001738,CAP CER 10UF 75V X7R 1210 AEC-Q,1,OTS,Each,Electrical Components,Sunset - Phase Out,,Power PCBA (IPC),10-06105C,"PCBA, Power Board, Type C, Coated",Qualitel,1,6,6
08-04-2026,10-001738,CAP CER 10UF 75V X7R 1210 AEC-Q,1,OTS,Each,Electrical Components,Sunset - Phase Out,,Maximizer Box,90-06831D,"Maximizer, Boxed",Sienna,1,420,420
08-04-2026,10-001738,CAP CER 10UF 75V X7R 1210 AEC-Q,1,OTS,Each,Electrical Components,Sunset - Phase Out,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,7,7
08-04-2026,10-001738,CAP CER 10UF 75V X7R 1210 AEC-Q,1,OTS,Each,Electrical Components,Sunset - Phase Out,,11 KW Inverter,90-08096A,"Lunar 3 Inverter, Boxed",TBD,1,1,1
08-04-2026,10-001154,RES SMD 11K OHM 1% 1/10W 0603 AEC-Q,1,OTS,Each,Electrical Components,In Production,,PV Hub,90-004034,"Maximizer Hub, Boxed",Sienna,1,2,2
08-04-2026,10-001133,RES SMD 5.1K OHM 1% 1/10W 0603 AEC-Q,1,OTS,Each,Electrical Components,In Production,,Terminal PCBA (TRM),10-06103C,"PCBA, Terminal Board, Type C, Coated",Qualitel,1,2,2
08-04-2026,10-001133,RES SMD 5.1K OHM 1% 1/10W 0603 AEC-Q,1,OTS,Each,Electrical Components,In Production,,Bridge,90-06801A,"Bridge, Type B, Boxed, Lunar Blue",Sienna,1,1,1
08-04-2026,10-001133,RES SMD 5.1K OHM 1% 1/10W 0603 AEC-Q,1,OTS,Each,Electrical Components,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,2,2
08-04-2026,10-001133,RES SMD 5.1K OHM 1% 1/10W 0603 AEC-Q,1,OTS,Each,Electrical Components,In Production,,2.0 LFP - EVT with cover,90-06948C,LFP Battery Block with ESS Cover and Wall Bracket,Qualitel,4,9,9
08-04-2026,10-001133,RES SMD 5.1K OHM 1% 1/10W 0603 AEC-Q,1,OTS,Each,Electrical Components,In Production,,2.0 LFP - EVT without cover,90-07675A,LFP Battery Block with Wall Bracket,Qualitel,4,9,0
08-04-2026,10-005179,DIODE ZENER 3.3V 250MW TO236AB,1,OTS,Each,Electrical Components,Sunset - Phase Out,,2.0 LFP - EVT with cover,90-06948C,LFP Battery Block with ESS Cover and Wall Bracket,Qualitel,4,1,1
08-04-2026,10-005179,DIODE ZENER 3.3V 250MW TO236AB,1,OTS,Each,Electrical Components,Sunset - Phase Out,,2.0 LFP - EVT without cover,90-07675A,LFP Battery Block with Wall Bracket,Qualitel,4,1,0
08-04-2026,10-005159,"Inductor Housing Plastic Pin Receptacle, D",4,MTS,Each,Part,In Production,A//Axtonne,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,1,1
08-04-2026,10-004822,"O-Strip Tubing, 2.9mm OD x 1.6mm hollow x 300mm length",3,MTS,Each,Part,In Production,A//Laird-Signal Integrity Products,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,1,1
08-04-2026,10-004217,CAP CER 2.2UF 250V X7T 2220,1,OTS,Each,Electrical Components,Sunset - Phase Out,,Bridge,90-06801A,"Bridge, Type B, Boxed, Lunar Blue",Sienna,1,2,2
08-04-2026,10-003951,RES 2M OHM 0.1% 1/4W 1206 AEC-Q,1,OTS,Each,Electrical Components,Sunset - Phase Out,,PV Hub,90-004034,"Maximizer Hub, Boxed",Sienna,1,3,3
08-04-2026,10-004602,RES SMD 845K OHM 0.1% 1/4W 1206 AEC-Q,2,OTS,Each,Electrical Components,Sunset - Phase Out,,Power PCBA (IPC),10-06105C,"PCBA, Power Board, Type C, Coated",Qualitel,1,36,36
08-04-2026,10-004602,RES SMD 845K OHM 0.1% 1/4W 1206 AEC-Q,2,OTS,Each,Electrical Components,Sunset - Phase Out,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,36,36
08-04-2026,10-004513,Battery Aesthetic Cover Right Asy Suede,7,MTS,Each,Part,In Production,A//JPOND,2.0 LFP - EVT with cover,90-06948C,LFP Battery Block with ESS Cover and Wall Bracket,Qualitel,4,1,1
08-04-2026,10-003488,RES 20K OHM 1% 1/16W 0402,1,OTS,Each,Electrical Components,In Production,,MSAC,90-06700A,"MSA Controller, Boxed",Qualitel,1,2,2
08-04-2026,10-003488,RES 20K OHM 1% 1/16W 0402,1,OTS,Each,Electrical Components,In Production,,Bridge,90-06801A,"Bridge, Type B, Boxed, Lunar Blue",Sienna,1,1,1
08-04-2026,10-003488,RES 20K OHM 1% 1/16W 0402,1,OTS,Each,Electrical Components,In Production,,11 KW Inverter,90-08096A,"Lunar 3 Inverter, Boxed",TBD,1,22,22
08-04-2026,10-003432,RES SMD 15 OHM 5% 0.3W 0603 AEC-Q,2,OTS,Each,Electrical Components,Sunset - Phase Out,,Terminal PCBA (TRM),10-06103C,"PCBA, Terminal Board, Type C, Coated",Qualitel,1,2,2
08-04-2026,10-003432,RES SMD 15 OHM 5% 0.3W 0603 AEC-Q,2,OTS,Each,Electrical Components,Sunset - Phase Out,,Maximizer Box,90-06831D,"Maximizer, Boxed",Sienna,1,40,40
08-04-2026,10-003432,RES SMD 15 OHM 5% 0.3W 0603 AEC-Q,2,OTS,Each,Electrical Components,Sunset - Phase Out,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,2,2
08-04-2026,10-003113,"Screw,M3x0.5 6g x8mm,BHT T8,Flange,Steel,ZiNi BC,Nylon Patch",2,OTS,Each,Part,In Production,A//Pencom,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,65,65
08-04-2026,10-003730,CAP CER 0.047UF 50V X7R 0603 AEC-Q,1,OTS,Each,Electrical Components,Sunset - Phase Out,,Terminal PCBA (TRM),10-06103C,"PCBA, Terminal Board, Type C, Coated",Qualitel,1,1,1
08-04-2026,10-003730,CAP CER 0.047UF 50V X7R 0603 AEC-Q,1,OTS,Each,Electrical Components,Sunset - Phase Out,,Power PCBA (IPC),10-06105C,"PCBA, Power Board, Type C, Coated",Qualitel,1,1,1
08-04-2026,10-003730,CAP CER 0.047UF 50V X7R 0603 AEC-Q,1,OTS,Each,Electrical Components,Sunset - Phase Out,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,3,3
08-04-2026,10-003730,CAP CER 0.047UF 50V X7R 0603 AEC-Q,1,OTS,Each,Electrical Components,Sunset - Phase Out,,2.0 LFP - EVT with cover,90-06948C,LFP Battery Block with ESS Cover and Wall Bracket,Qualitel,4,1,1
08-04-2026,10-003730,CAP CER 0.047UF 50V X7R 0603 AEC-Q,1,OTS,Each,Electrical Components,Sunset - Phase Out,,2.0 LFP - EVT without cover,90-07675A,LFP Battery Block with Wall Bracket,Qualitel,4,1,0
08-04-2026,10-003560,"Screw M3x0.5 6g,5mm,BHT T-8,Steel,ZiNi BC,Nylon Patch",1,OTS,Each,Part,In Production,A//Pencom,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,12,12
08-04-2026,10-002730,CAP CER 2.2UF 10V X7R 0603,1,OTS,Each,Electrical Components,Sunset - Phase Out,,Maximizer Box,90-06831D,"Maximizer, Boxed",Sienna,1,20,20
08-04-2026,10-002730,CAP CER 2.2UF 10V X7R 0603,1,OTS,Each,Electrical Components,Sunset - Phase Out,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,2,2
08-04-2026,10-002678,CAP FILM 10UF 5% 450VDC RADIAL AEC-Q,1,OTS,Each,Electrical Components,Sunset - Phase Out,,Power PCBA (IPC),10-06105C,"PCBA, Power Board, Type C, Coated",Qualitel,1,8,8
08-04-2026,10-002678,CAP FILM 10UF 5% 450VDC RADIAL AEC-Q,1,OTS,Each,Electrical Components,Sunset - Phase Out,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,8,8
08-04-2026,10-005026,"ESS Cover, Conduit Cover and Bug Barrier Packaging Assembly",7,MTS,Each,Part,In Production,A//JPOND,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,1,1
08-04-2026,10-006281,Busbar IphBAL,2,OTS,Each,Part,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,1,0
08-04-2026,10-06826A,"Fluxgate current sensor, 4P Nano-fit",1,OTS,Each,Electrical Components,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,1,1
08-04-2026,10-006700,CONN HEADER VERT 4POS 2.5MM,1,OTS,Each,Electrical Components,In Production,,2.0 LFP - EVT with cover,90-06948C,LFP Battery Block with ESS Cover and Wall Bracket,Qualitel,4,1,1
08-04-2026,10-006700,CONN HEADER VERT 4POS 2.5MM,1,OTS,Each,Electrical Components,In Production,,2.0 LFP - EVT without cover,90-07675A,LFP Battery Block with Wall Bracket,Qualitel,4,1,0
08-04-2026,10-004704,"Wire, 14 AWG, 41/30, UL 758 Style 1569, Purple",1,OTS,Millimeter,Part,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,375,0
08-04-2026,10-004154,Top Cover LRG Suede,6,MTS,Each,Part,In Production,A//JPOND,HW Kit,90-001223,"20kWh Hardware Kit, Lunar Blue",Sienna,1,1,0
08-04-2026,10-004154,Top Cover LRG Suede,6,MTS,Each,Part,In Production,A//JPOND,LFP HW Kit,90-07290A,20kWh LFP ESS Hardware Kit,Sienna,1,1,0
08-04-2026,10-06720A,CONN HEADER SMD 6POS MALE 1.27MM,1,OTS,Each,Electrical Components,In Production,,Link,30-07519A,Lunar Link PCBA,Sienna,1,1,1
08-04-2026,10-06720A,CONN HEADER SMD 6POS MALE 1.27MM,1,OTS,Each,Electrical Components,In Production,,MSAC,90-06700A,"MSA Controller, Boxed",Qualitel,1,1,1
08-04-2026,10-006493,THERMISTOR NTC 10KOHM B25/50=3380K 0603,1,OTS,Each,Electrical Components,In Production,,2.0 LFP - EVT with cover,90-06948C,LFP Battery Block with ESS Cover and Wall Bracket,Qualitel,4,3,3
08-04-2026,10-006493,THERMISTOR NTC 10KOHM B25/50=3380K 0603,1,OTS,Each,Electrical Components,In Production,,2.0 LFP - EVT without cover,90-07675A,LFP Battery Block with Wall Bracket,Qualitel,4,3,0
08-04-2026,10-006493,THERMISTOR NTC 10KOHM B25/50=3380K 0603,1,OTS,Each,Electrical Components,In Production,,2.1 LFP Block,90-08373A,"Battery Block with Wall Bracket, LFP, L2.1",Qualitel,4,3,3
08-04-2026,10-003719,"Bracket, Lifting Tool",7,MTS,Each,Part,In Production,,Lifting Tool,90-005336,"Lifting Tool, Boxed",Sienna,1,4,0
08-04-2026,10-002095,FUSE BRD 60A 250VAC 80VDC 2SMD,1,OTS,Each,Electrical Components,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,3,3
08-04-2026,10-002772,DGTL ISO 3.75KV GATE DRVR 16SOIC,1,OTS,Each,Electrical Components,In Production,,Terminal PCBA (TRM),10-06103C,"PCBA, Terminal Board, Type C, Coated",Qualitel,1,2,2
08-04-2026,10-002772,DGTL ISO 3.75KV GATE DRVR 16SOIC,1,OTS,Each,Electrical Components,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,2,2
08-04-2026,10-001710,DIODE SCHOTTKY 40V 2A SOD123W,1,OTS,Each,Electrical Components,In Production,,Terminal PCBA (TRM),10-06103C,"PCBA, Terminal Board, Type C, Coated",Qualitel,1,1,1
08-04-2026,10-001710,DIODE SCHOTTKY 40V 2A SOD123W,1,OTS,Each,Electrical Components,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,1,1
08-04-2026,10-001710,DIODE SCHOTTKY 40V 2A SOD123W,1,OTS,Each,Electrical Components,In Production,,11 KW Inverter,90-08096A,"Lunar 3 Inverter, Boxed",TBD,1,4,4
08-04-2026,10-005003,DIODE GEN PURP 1.2KV 2A SMB,1,OTS,Each,Electrical Components,In Production,,Terminal PCBA (TRM),10-06103C,"PCBA, Terminal Board, Type C, Coated",Qualitel,1,6,6
08-04-2026,10-005003,DIODE GEN PURP 1.2KV 2A SMB,1,OTS,Each,Electrical Components,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,6,6
08-04-2026,10-002910,CONN HEADER VERT 3POS 10MM,1,OTS,Each,Electrical Components,In Production,,Terminal PCBA (TRM),10-06103C,"PCBA, Terminal Board, Type C, Coated",Qualitel,1,1,1
08-04-2026,10-002910,CONN HEADER VERT 3POS 10MM,1,OTS,Each,Electrical Components,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,2,2
08-04-2026,10-002611,TRANS NPN 45V 500MA SOT23-3,1,OTS,Each,Electrical Components,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,5,5
08-04-2026,10-002611,TRANS NPN 45V 500MA SOT23-3,1,OTS,Each,Electrical Components,In Production,,11 KW Inverter,90-08096A,"Lunar 3 Inverter, Boxed",TBD,1,5,5
08-04-2026,10-002508,SWITCH TACTILE SPST-NO 0.05A 32V,1,OTS,Each,Electrical Components,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,1,1
08-04-2026,10-002508,SWITCH TACTILE SPST-NO 0.05A 32V,1,OTS,Each,Electrical Components,In Production,,11 KW Inverter,90-08096A,"Lunar 3 Inverter, Boxed",TBD,1,1,1
08-04-2026,10-002488,IC EEPROM 2KBIT I2C 400KHZ 8SOIC,1,OTS,Each,Electrical Components,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,1,1
08-04-2026,10-002469,USB POWER SWITCHT SOT25T&R3K,1,OTS,Each,Electrical Components,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,1,1
08-04-2026,10-000621,DGTL ISO 5000VRMS 5CH GP 16SOIC,1,OTS,Each,Electrical Components,In Production,,Terminal PCBA (TRM),10-06103C,"PCBA, Terminal Board, Type C, Coated",Qualitel,1,2,2
08-04-2026,10-000621,DGTL ISO 5000VRMS 5CH GP 16SOIC,1,OTS,Each,Electrical Components,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,2,2
08-04-2026,10-004897,CAP CER 47PF 250VAC SL 1808,1,OTS,Each,Electrical Components,In Production,,2.0 LFP - EVT with cover,90-06948C,LFP Battery Block with ESS Cover and Wall Bracket,Qualitel,4,2,2
08-04-2026,10-004897,CAP CER 47PF 250VAC SL 1808,1,OTS,Each,Electrical Components,In Production,,2.0 LFP - EVT without cover,90-07675A,LFP Battery Block with Wall Bracket,Qualitel,4,2,0
08-04-2026,10-004897,CAP CER 47PF 250VAC SL 1808,1,OTS,Each,Electrical Components,In Production,,2.1 LFP Block,90-08373A,"Battery Block with Wall Bracket, LFP, L2.1",Qualitel,4,2,2
