Updated at,source_report,raw_part_number,lpn,description,item_category,procurementtype,location,storage_location,is_consigned,owned_by,unrestricted_qty,restricted_qty,unit_price,unrestricted_value,restricted_value,revision_number,row_type,uncommitted_qty
08-04-2026,CM: Qualitel WA,814L-10-001644,10-001644,FUSE BOARD MNT 2A 63VAC/VDC 1206,Electrical Components,OTS,"Seattle, WA",Stock,FALSE,Qualitel,22162,0,0.342,7579.404,0,0,Unrestricted,22162
08-04-2026,CM: Celestica MX,10-0016453MS,10-001645,"Screw,4-20X PLAST 0.375 in,BHT,T/F,Steel",Part,OTS,Monterrey Prod,1000,FALSE,Celestica,-72,0,0.1029,-7.4088,0,0,Unrestricted,-72
08-04-2026,Lunar Netsuite,10-001645,10-001645,"Screw,4-20X PLAST 0.375 in,BHT,T/F,Steel",Part,OTS,CA - Ravendale,NS,FALSE,Lunar Energy,140,0,0.0509,7.126,0,0,Unrestricted,140
08-04-2026,CM: Qualitel WA,814L-10-001645,10-001645,"Screw,4-20X PLAST 0.375 in,BHT,T/F,Steel",Part,OTS,"Seattle, WA",Stock,FALSE,Qualitel,135911,0,0.058,7882.838,0,0,Unrestricted,135911
08-04-2026,Lunar Netsuite,10-001646,10-001646,Bridge Rectifier DBS 1KV 2A,Electrical Components,OTS,CCL (Computer Components Ltd),NS,FALSE,Lunar Energy,24000,0,0.09,2160,0,0,Unrestricted,24000
08-04-2026,CM: Sienna GA,10-001651 REV-01,10-001651,THERMISTOR NTC 10KOHM 3380K 0603,Electrical Components,OTS,ATLN,LINE,FALSE,Sienna Corporation,11290,0,0.0275,310.475,0,1,Unrestricted,11290
08-04-2026,CM: Sienna GA,10-001651 REV-01,10-001651,THERMISTOR NTC 10KOHM 3380K 0603,Electrical Components,OTS,ATLN,RIQC,FALSE,Sienna Corporation,8000,0,0.0275,220,0,1,Unrestricted,8000
08-04-2026,CM: Sienna GA,C10-001651 REV-01,10-001651,THERMISTOR NTC 10KOHM 3380K 0603,Electrical Components,OTS,ATLN,WS14,TRUE,Lunar Energy,80000,0,0,0,0,1,Unrestricted,80000
08-04-2026,CM: Qualitel WA,814L-10-001651,10-001651,THERMISTOR NTC 10KOHM 3380K 0603,Electrical Components,OTS,"Seattle, WA",Stock,FALSE,Qualitel,11723,0,0.0403,472.4369,0,0,Unrestricted,11723
08-04-2026,CM: Celestica MX,10-0016513MS,10-001651,THERMISTOR NTC 10KOHM 3380K 0603,Electrical Components,OTS,Monterrey Prod,1000,FALSE,Celestica,-4,0,0.0275,-0.11,0,0,Unrestricted,-4
08-04-2026,Lunar Netsuite,10-001651,10-001651,THERMISTOR NTC 10KOHM 3380K 0603,Electrical Components,OTS,JIT - Reno,NS,FALSE,Lunar Energy,2070,0,0.0334,69.138,0,0,Unrestricted,2070
