shipment_number,shipped_date,ship_to,packing_slip_number,po_number,po_line_number,customer_part_number,pallet_id,serial_number,quantity,lot_code,master_carton_id,source_file,source_file_id,source_file_version,_id,_db_created_at,_db_modified_at,source_file_timestamp
SFOHOUT00052859,2026-08-14,,93248589,PO-US-09166,,10-00522E,202608132,P:10-00522ER:02S:SIE263012531,1,,P:90-06831ER:01S:SIE263009690,PO-US-09054 shipped 081426 ASN 93248585 Qty 63 PO-US-08933 A93248586 Q108 PO-US-089323 A93248587 Q105 PO-US-08888 A93248588 Q75 PO-US-09166 A93248589 Q2400 PO-US-08008 A93248609 Q15.xlsx,2408281053266,1,133329,2026-08-15 01:01:59.310901,2026-08-15 01:01:58.983763,2026-08-15 01:01:52.000000 +00:00
SFOHOUT00052859,2026-08-14,,93248589,PO-US-09166,,10-00522E,202608132,P:10-00522ER:02S:SIE263012745,1,,P:90-06831ER:01S:SIE263009690,PO-US-09054 shipped 081426 ASN 93248585 Qty 63 PO-US-08933 A93248586 Q108 PO-US-089323 A93248587 Q105 PO-US-08888 A93248588 Q75 PO-US-09166 A93248589 Q2400 PO-US-08008 A93248609 Q15.xlsx,2408281053266,1,133330,2026-08-15 01:01:59.310901,2026-08-15 01:01:58.983763,2026-08-15 01:01:52.000000 +00:00
SFOHOUT00052859,2026-08-14,,93248589,PO-US-09166,,10-00522E,202608132,P:10-00522ER:02S:SIE263012315,1,,P:90-06831ER:01S:SIE263009690,PO-US-09054 shipped 081426 ASN 93248585 Qty 63 PO-US-08933 A93248586 Q108 PO-US-089323 A93248587 Q105 PO-US-08888 A93248588 Q75 PO-US-09166 A93248589 Q2400 PO-US-08008 A93248609 Q15.xlsx,2408281053266,1,133331,2026-08-15 01:01:59.310901,2026-08-15 01:01:58.983763,2026-08-15 01:01:52.000000 +00:00
SFOHOUT00052859,2026-08-14,,93248589,PO-US-09166,,10-00522E,202608132,P:10-00522ER:02S:SIE263011030,1,,P:90-06831ER:01S:SIE263009690,PO-US-09054 shipped 081426 ASN 93248585 Qty 63 PO-US-08933 A93248586 Q108 PO-US-089323 A93248587 Q105 PO-US-08888 A93248588 Q75 PO-US-09166 A93248589 Q2400 PO-US-08008 A93248609 Q15.xlsx,2408281053266,1,133332,2026-08-15 01:01:59.310901,2026-08-15 01:01:58.983763,2026-08-15 01:01:52.000000 +00:00
SFOHOUT00052859,2026-08-14,,93248589,PO-US-09166,,10-00522E,202608132,P:10-00522ER:02S:SIE263011051,1,,P:90-06831ER:01S:SIE263009690,PO-US-09054 shipped 081426 ASN 93248585 Qty 63 PO-US-08933 A93248586 Q108 PO-US-089323 A93248587 Q105 PO-US-08888 A93248588 Q75 PO-US-09166 A93248589 Q2400 PO-US-08008 A93248609 Q15.xlsx,2408281053266,1,133333,2026-08-15 01:01:59.310901,2026-08-15 01:01:58.983763,2026-08-15 01:01:52.000000 +00:00
SFOHOUT00052859,2026-08-14,,93248589,PO-US-09166,,10-00522E,202608132,P:10-00522ER:02S:SIE263011029,1,,P:90-06831ER:01S:SIE263009690,PO-US-09054 shipped 081426 ASN 93248585 Qty 63 PO-US-08933 A93248586 Q108 PO-US-089323 A93248587 Q105 PO-US-08888 A93248588 Q75 PO-US-09166 A93248589 Q2400 PO-US-08008 A93248609 Q15.xlsx,2408281053266,1,133334,2026-08-15 01:01:59.310901,2026-08-15 01:01:58.983763,2026-08-15 01:01:52.000000 +00:00
SFOHOUT00052859,2026-08-14,,93248589,PO-US-09166,,10-00522E,202608132,P:10-00522ER:02S:SIE263010801,1,,P:90-06831ER:01S:SIE263009690,PO-US-09054 shipped 081426 ASN 93248585 Qty 63 PO-US-08933 A93248586 Q108 PO-US-089323 A93248587 Q105 PO-US-08888 A93248588 Q75 PO-US-09166 A93248589 Q2400 PO-US-08008 A93248609 Q15.xlsx,2408281053266,1,133335,2026-08-15 01:01:59.310901,2026-08-15 01:01:58.983763,2026-08-15 01:01:52.000000 +00:00
SFOHOUT00052859,2026-08-14,,93248589,PO-US-09166,,10-00522E,202608132,P:10-00522ER:02S:SIE263011330,1,,P:90-06831ER:01S:SIE263009690,PO-US-09054 shipped 081426 ASN 93248585 Qty 63 PO-US-08933 A93248586 Q108 PO-US-089323 A93248587 Q105 PO-US-08888 A93248588 Q75 PO-US-09166 A93248589 Q2400 PO-US-08008 A93248609 Q15.xlsx,2408281053266,1,133336,2026-08-15 01:01:59.310901,2026-08-15 01:01:58.983763,2026-08-15 01:01:52.000000 +00:00
SFOHOUT00052859,2026-08-14,,93248589,PO-US-09166,,10-00522E,202608132,P:10-00522ER:02S:SIE263011093,1,,P:90-06831ER:01S:SIE263009686,PO-US-09054 shipped 081426 ASN 93248585 Qty 63 PO-US-08933 A93248586 Q108 PO-US-089323 A93248587 Q105 PO-US-08888 A93248588 Q75 PO-US-09166 A93248589 Q2400 PO-US-08008 A93248609 Q15.xlsx,2408281053266,1,133337,2026-08-15 01:01:59.310901,2026-08-15 01:01:58.983763,2026-08-15 01:01:52.000000 +00:00
SFOHOUT00052859,2026-08-14,,93248589,PO-US-09166,,10-00522E,202608132,P:10-00522ER:02S:SIE263012070,1,,P:90-06831ER:01S:SIE263009686,PO-US-09054 shipped 081426 ASN 93248585 Qty 63 PO-US-08933 A93248586 Q108 PO-US-089323 A93248587 Q105 PO-US-08888 A93248588 Q75 PO-US-09166 A93248589 Q2400 PO-US-08008 A93248609 Q15.xlsx,2408281053266,1,133338,2026-08-15 01:01:59.310901,2026-08-15 01:01:58.983763,2026-08-15 01:01:52.000000 +00:00
SFOHOUT00052859,2026-08-14,,93248589,PO-US-09166,,10-00522E,202608132,P:10-00522ER:02S:SIE263012076,1,,P:90-06831ER:01S:SIE263009686,PO-US-09054 shipped 081426 ASN 93248585 Qty 63 PO-US-08933 A93248586 Q108 PO-US-089323 A93248587 Q105 PO-US-08888 A93248588 Q75 PO-US-09166 A93248589 Q2400 PO-US-08008 A93248609 Q15.xlsx,2408281053266,1,133339,2026-08-15 01:01:59.310901,2026-08-15 01:01:58.983763,2026-08-15 01:01:52.000000 +00:00
SFOHOUT00052859,2026-08-14,,93248589,PO-US-09166,,10-00522E,202608132,P:10-00522ER:02S:SIE263012018,1,,P:90-06831ER:01S:SIE263009686,PO-US-09054 shipped 081426 ASN 93248585 Qty 63 PO-US-08933 A93248586 Q108 PO-US-089323 A93248587 Q105 PO-US-08888 A93248588 Q75 PO-US-09166 A93248589 Q2400 PO-US-08008 A93248609 Q15.xlsx,2408281053266,1,133340,2026-08-15 01:01:59.310901,2026-08-15 01:01:58.983763,2026-08-15 01:01:52.000000 +00:00
SFOHOUT00052859,2026-08-14,,93248589,PO-US-09166,,10-00522E,202608132,P:10-00522ER:02S:SIE263011922,1,,P:90-06831ER:01S:SIE263009686,PO-US-09054 shipped 081426 ASN 93248585 Qty 63 PO-US-08933 A93248586 Q108 PO-US-089323 A93248587 Q105 PO-US-08888 A93248588 Q75 PO-US-09166 A93248589 Q2400 PO-US-08008 A93248609 Q15.xlsx,2408281053266,1,133341,2026-08-15 01:01:59.310901,2026-08-15 01:01:58.983763,2026-08-15 01:01:52.000000 +00:00
SFOHOUT00052859,2026-08-14,,93248589,PO-US-09166,,10-00522E,202608132,P:10-00522ER:02S:SIE263012063,1,,P:90-06831ER:01S:SIE263009686,PO-US-09054 shipped 081426 ASN 93248585 Qty 63 PO-US-08933 A93248586 Q108 PO-US-089323 A93248587 Q105 PO-US-08888 A93248588 Q75 PO-US-09166 A93248589 Q2400 PO-US-08008 A93248609 Q15.xlsx,2408281053266,1,133342,2026-08-15 01:01:59.310901,2026-08-15 01:01:58.983763,2026-08-15 01:01:52.000000 +00:00
SFOHOUT00052859,2026-08-14,,93248589,PO-US-09166,,10-00522E,202608132,P:10-00522ER:02S:SIE263012072,1,,P:90-06831ER:01S:SIE263009686,PO-US-09054 shipped 081426 ASN 93248585 Qty 63 PO-US-08933 A93248586 Q108 PO-US-089323 A93248587 Q105 PO-US-08888 A93248588 Q75 PO-US-09166 A93248589 Q2400 PO-US-08008 A93248609 Q15.xlsx,2408281053266,1,133343,2026-08-15 01:01:59.310901,2026-08-15 01:01:58.983763,2026-08-15 01:01:52.000000 +00:00
SFOHOUT00052859,2026-08-14,,93248589,PO-US-09166,,10-00522E,202608132,P:10-00522ER:02S:SIE263010232,1,,P:90-06831ER:01S:SIE263009686,PO-US-09054 shipped 081426 ASN 93248585 Qty 63 PO-US-08933 A93248586 Q108 PO-US-089323 A93248587 Q105 PO-US-08888 A93248588 Q75 PO-US-09166 A93248589 Q2400 PO-US-08008 A93248609 Q15.xlsx,2408281053266,1,133344,2026-08-15 01:01:59.310901,2026-08-15 01:01:58.983763,2026-08-15 01:01:52.000000 +00:00
SFOHOUT00052859,2026-08-14,,93248589,PO-US-09166,,10-00522E,202608132,P:10-00522ER:02S:SIE263011928,1,,P:90-06831ER:01S:SIE263009686,PO-US-09054 shipped 081426 ASN 93248585 Qty 63 PO-US-08933 A93248586 Q108 PO-US-089323 A93248587 Q105 PO-US-08888 A93248588 Q75 PO-US-09166 A93248589 Q2400 PO-US-08008 A93248609 Q15.xlsx,2408281053266,1,133345,2026-08-15 01:01:59.310901,2026-08-15 01:01:58.983763,2026-08-15 01:01:52.000000 +00:00
SFOHOUT00052859,2026-08-14,,93248589,PO-US-09166,,10-00522E,202608132,P:10-00522ER:02S:SIE263011913,1,,P:90-06831ER:01S:SIE263009686,PO-US-09054 shipped 081426 ASN 93248585 Qty 63 PO-US-08933 A93248586 Q108 PO-US-089323 A93248587 Q105 PO-US-08888 A93248588 Q75 PO-US-09166 A93248589 Q2400 PO-US-08008 A93248609 Q15.xlsx,2408281053266,1,133346,2026-08-15 01:01:59.310901,2026-08-15 01:01:58.983763,2026-08-15 01:01:52.000000 +00:00
SFOHOUT00052859,2026-08-14,,93248589,PO-US-09166,,10-00522E,202608132,P:10-00522ER:02S:SIE263011925,1,,P:90-06831ER:01S:SIE263009686,PO-US-09054 shipped 081426 ASN 93248585 Qty 63 PO-US-08933 A93248586 Q108 PO-US-089323 A93248587 Q105 PO-US-08888 A93248588 Q75 PO-US-09166 A93248589 Q2400 PO-US-08008 A93248609 Q15.xlsx,2408281053266,1,133347,2026-08-15 01:01:59.310901,2026-08-15 01:01:58.983763,2026-08-15 01:01:52.000000 +00:00
SFOHOUT00052859,2026-08-14,,93248589,PO-US-09166,,10-00522E,202608132,P:10-00522ER:02S:SIE263011926,1,,P:90-06831ER:01S:SIE263009686,PO-US-09054 shipped 081426 ASN 93248585 Qty 63 PO-US-08933 A93248586 Q108 PO-US-089323 A93248587 Q105 PO-US-08888 A93248588 Q75 PO-US-09166 A93248589 Q2400 PO-US-08008 A93248609 Q15.xlsx,2408281053266,1,133348,2026-08-15 01:01:59.310901,2026-08-15 01:01:58.983763,2026-08-15 01:01:52.000000 +00:00
SFOHOUT00052859,2026-08-14,,93248589,PO-US-09166,,10-00522E,202608132,P:10-00522ER:02S:SIE263010864,1,,P:90-06831ER:01S:SIE263009686,PO-US-09054 shipped 081426 ASN 93248585 Qty 63 PO-US-08933 A93248586 Q108 PO-US-089323 A93248587 Q105 PO-US-08888 A93248588 Q75 PO-US-09166 A93248589 Q2400 PO-US-08008 A93248609 Q15.xlsx,2408281053266,1,133349,2026-08-15 01:01:59.310901,2026-08-15 01:01:58.983763,2026-08-15 01:01:52.000000 +00:00
SFOHOUT00052859,2026-08-14,,93248589,PO-US-09166,,10-00522E,202608132,P:10-00522ER:02S:SIE263010866,1,,P:90-06831ER:01S:SIE263009686,PO-US-09054 shipped 081426 ASN 93248585 Qty 63 PO-US-08933 A93248586 Q108 PO-US-089323 A93248587 Q105 PO-US-08888 A93248588 Q75 PO-US-09166 A93248589 Q2400 PO-US-08008 A93248609 Q15.xlsx,2408281053266,1,133350,2026-08-15 01:01:59.310901,2026-08-15 01:01:58.983763,2026-08-15 01:01:52.000000 +00:00
SFOHOUT00052859,2026-08-14,,93248589,PO-US-09166,,10-00522E,202608132,P:10-00522ER:02S:SIE263010313,1,,P:90-06831ER:01S:SIE263009686,PO-US-09054 shipped 081426 ASN 93248585 Qty 63 PO-US-08933 A93248586 Q108 PO-US-089323 A93248587 Q105 PO-US-08888 A93248588 Q75 PO-US-09166 A93248589 Q2400 PO-US-08008 A93248609 Q15.xlsx,2408281053266,1,133351,2026-08-15 01:01:59.310901,2026-08-15 01:01:58.983763,2026-08-15 01:01:52.000000 +00:00
SFOHOUT00052859,2026-08-14,,93248589,PO-US-09166,,10-00522E,202608132,P:10-00522ER:02S:SIE263012075,1,,P:90-06831ER:01S:SIE263009686,PO-US-09054 shipped 081426 ASN 93248585 Qty 63 PO-US-08933 A93248586 Q108 PO-US-089323 A93248587 Q105 PO-US-08888 A93248588 Q75 PO-US-09166 A93248589 Q2400 PO-US-08008 A93248609 Q15.xlsx,2408281053266,1,133352,2026-08-15 01:01:59.310901,2026-08-15 01:01:58.983763,2026-08-15 01:01:52.000000 +00:00
SFOHOUT00052859,2026-08-14,,93248589,PO-US-09166,,10-00522E,202608132,P:10-00522ER:02S:SIE263005766,1,,P:90-06831ER:01S:SIE263009686,PO-US-09054 shipped 081426 ASN 93248585 Qty 63 PO-US-08933 A93248586 Q108 PO-US-089323 A93248587 Q105 PO-US-08888 A93248588 Q75 PO-US-09166 A93248589 Q2400 PO-US-08008 A93248609 Q15.xlsx,2408281053266,1,133353,2026-08-15 01:01:59.310901,2026-08-15 01:01:58.983763,2026-08-15 01:01:52.000000 +00:00
SFOHOUT00052859,2026-08-14,,93248589,PO-US-09166,,10-00522E,202608132,P:10-00522ER:02S:SIE263010915,1,,P:90-06831ER:01S:SIE263009686,PO-US-09054 shipped 081426 ASN 93248585 Qty 63 PO-US-08933 A93248586 Q108 PO-US-089323 A93248587 Q105 PO-US-08888 A93248588 Q75 PO-US-09166 A93248589 Q2400 PO-US-08008 A93248609 Q15.xlsx,2408281053266,1,133354,2026-08-15 01:01:59.310901,2026-08-15 01:01:58.983763,2026-08-15 01:01:52.000000 +00:00
SFOHOUT00052859,2026-08-14,,93248589,PO-US-09166,,10-00522E,202608132,P:10-00522ER:02S:SIE263012069,1,,P:90-06831ER:01S:SIE263009686,PO-US-09054 shipped 081426 ASN 93248585 Qty 63 PO-US-08933 A93248586 Q108 PO-US-089323 A93248587 Q105 PO-US-08888 A93248588 Q75 PO-US-09166 A93248589 Q2400 PO-US-08008 A93248609 Q15.xlsx,2408281053266,1,133355,2026-08-15 01:01:59.310901,2026-08-15 01:01:58.983763,2026-08-15 01:01:52.000000 +00:00
SFOHOUT00052859,2026-08-14,,93248589,PO-US-09166,,10-00522E,202608132,P:10-00522ER:02S:SIE263012037,1,,P:90-06831ER:01S:SIE263009686,PO-US-09054 shipped 081426 ASN 93248585 Qty 63 PO-US-08933 A93248586 Q108 PO-US-089323 A93248587 Q105 PO-US-08888 A93248588 Q75 PO-US-09166 A93248589 Q2400 PO-US-08008 A93248609 Q15.xlsx,2408281053266,1,133356,2026-08-15 01:01:59.310901,2026-08-15 01:01:58.983763,2026-08-15 01:01:52.000000 +00:00
SFOHOUT00052859,2026-08-14,,93248589,PO-US-09166,,10-00522E,202608133,P:10-00522ER:02S:SIE263105914,1,,P:90-06831ER:01S:SIE263009730,PO-US-09054 shipped 081426 ASN 93248585 Qty 63 PO-US-08933 A93248586 Q108 PO-US-089323 A93248587 Q105 PO-US-08888 A93248588 Q75 PO-US-09166 A93248589 Q2400 PO-US-08008 A93248609 Q15.xlsx,2408281053266,1,133357,2026-08-15 01:01:59.310901,2026-08-15 01:01:58.983763,2026-08-15 01:01:52.000000 +00:00
SFOHOUT00052859,2026-08-14,,93248589,PO-US-09166,,10-00522E,202608133,P:10-00522ER:02S:SIE263105905,1,,P:90-06831ER:01S:SIE263009730,PO-US-09054 shipped 081426 ASN 93248585 Qty 63 PO-US-08933 A93248586 Q108 PO-US-089323 A93248587 Q105 PO-US-08888 A93248588 Q75 PO-US-09166 A93248589 Q2400 PO-US-08008 A93248609 Q15.xlsx,2408281053266,1,133358,2026-08-15 01:01:59.310901,2026-08-15 01:01:58.983763,2026-08-15 01:01:52.000000 +00:00
SFOHOUT00052859,2026-08-14,,93248589,PO-US-09166,,10-00522E,202608133,P:10-00522ER:02S:SIE263010817,1,,P:90-06831ER:01S:SIE263009730,PO-US-09054 shipped 081426 ASN 93248585 Qty 63 PO-US-08933 A93248586 Q108 PO-US-089323 A93248587 Q105 PO-US-08888 A93248588 Q75 PO-US-09166 A93248589 Q2400 PO-US-08008 A93248609 Q15.xlsx,2408281053266,1,133359,2026-08-15 01:01:59.310901,2026-08-15 01:01:58.983763,2026-08-15 01:01:52.000000 +00:00
SFOHOUT00052859,2026-08-14,,93248589,PO-US-09166,,10-00522E,202608133,P:10-00522ER:02S:SIE263105968,1,,P:90-06831ER:01S:SIE263009730,PO-US-09054 shipped 081426 ASN 93248585 Qty 63 PO-US-08933 A93248586 Q108 PO-US-089323 A93248587 Q105 PO-US-08888 A93248588 Q75 PO-US-09166 A93248589 Q2400 PO-US-08008 A93248609 Q15.xlsx,2408281053266,1,133360,2026-08-15 01:01:59.310901,2026-08-15 01:01:58.983763,2026-08-15 01:01:52.000000 +00:00
SFOHOUT00052859,2026-08-14,,93248589,PO-US-09166,,10-00522E,202608133,P:10-00522ER:02S:SIE263105935,1,,P:90-06831ER:01S:SIE263009730,PO-US-09054 shipped 081426 ASN 93248585 Qty 63 PO-US-08933 A93248586 Q108 PO-US-089323 A93248587 Q105 PO-US-08888 A93248588 Q75 PO-US-09166 A93248589 Q2400 PO-US-08008 A93248609 Q15.xlsx,2408281053266,1,133361,2026-08-15 01:01:59.310901,2026-08-15 01:01:58.983763,2026-08-15 01:01:52.000000 +00:00
SFOHOUT00052859,2026-08-14,,93248589,PO-US-09166,,10-00522E,202608133,P:10-00522ER:02S:SIE263011859,1,,P:90-06831ER:01S:SIE263009730,PO-US-09054 shipped 081426 ASN 93248585 Qty 63 PO-US-08933 A93248586 Q108 PO-US-089323 A93248587 Q105 PO-US-08888 A93248588 Q75 PO-US-09166 A93248589 Q2400 PO-US-08008 A93248609 Q15.xlsx,2408281053266,1,133362,2026-08-15 01:01:59.310901,2026-08-15 01:01:58.983763,2026-08-15 01:01:52.000000 +00:00
SFOHOUT00052859,2026-08-14,,93248589,PO-US-09166,,10-00522E,202608133,P:10-00522ER:02S:SIE263106095,1,,P:90-06831ER:01S:SIE263009730,PO-US-09054 shipped 081426 ASN 93248585 Qty 63 PO-US-08933 A93248586 Q108 PO-US-089323 A93248587 Q105 PO-US-08888 A93248588 Q75 PO-US-09166 A93248589 Q2400 PO-US-08008 A93248609 Q15.xlsx,2408281053266,1,133363,2026-08-15 01:01:59.310901,2026-08-15 01:01:58.983763,2026-08-15 01:01:52.000000 +00:00
SFOHOUT00052859,2026-08-14,,93248589,PO-US-09166,,10-00522E,202608133,P:10-00522ER:02S:SIE263106284,1,,P:90-06831ER:01S:SIE263009730,PO-US-09054 shipped 081426 ASN 93248585 Qty 63 PO-US-08933 A93248586 Q108 PO-US-089323 A93248587 Q105 PO-US-08888 A93248588 Q75 PO-US-09166 A93248589 Q2400 PO-US-08008 A93248609 Q15.xlsx,2408281053266,1,133364,2026-08-15 01:01:59.310901,2026-08-15 01:01:58.983763,2026-08-15 01:01:52.000000 +00:00
SFOHOUT00052859,2026-08-14,,93248589,PO-US-09166,,10-00522E,202608133,P:10-00522ER:02S:SIE263106343,1,,P:90-06831ER:01S:SIE263009730,PO-US-09054 shipped 081426 ASN 93248585 Qty 63 PO-US-08933 A93248586 Q108 PO-US-089323 A93248587 Q105 PO-US-08888 A93248588 Q75 PO-US-09166 A93248589 Q2400 PO-US-08008 A93248609 Q15.xlsx,2408281053266,1,133365,2026-08-15 01:01:59.310901,2026-08-15 01:01:58.983763,2026-08-15 01:01:52.000000 +00:00
SFOHOUT00052859,2026-08-14,,93248589,PO-US-09166,,10-00522E,202608133,P:10-00522ER:02S:SIE263012188,1,,P:90-06831ER:01S:SIE263009730,PO-US-09054 shipped 081426 ASN 93248585 Qty 63 PO-US-08933 A93248586 Q108 PO-US-089323 A93248587 Q105 PO-US-08888 A93248588 Q75 PO-US-09166 A93248589 Q2400 PO-US-08008 A93248609 Q15.xlsx,2408281053266,1,133366,2026-08-15 01:01:59.310901,2026-08-15 01:01:58.983763,2026-08-15 01:01:52.000000 +00:00
SFOHOUT00052859,2026-08-14,,93248589,PO-US-09166,,10-00522E,202608133,P:10-00522ER:02S:SIE263012447,1,,P:90-06831ER:01S:SIE263009730,PO-US-09054 shipped 081426 ASN 93248585 Qty 63 PO-US-08933 A93248586 Q108 PO-US-089323 A93248587 Q105 PO-US-08888 A93248588 Q75 PO-US-09166 A93248589 Q2400 PO-US-08008 A93248609 Q15.xlsx,2408281053266,1,133367,2026-08-15 01:01:59.310901,2026-08-15 01:01:58.983763,2026-08-15 01:01:52.000000 +00:00
SFOHOUT00052859,2026-08-14,,93248589,PO-US-09166,,10-00522E,202608133,P:10-00522ER:02S:SIE263106048,1,,P:90-06831ER:01S:SIE263009730,PO-US-09054 shipped 081426 ASN 93248585 Qty 63 PO-US-08933 A93248586 Q108 PO-US-089323 A93248587 Q105 PO-US-08888 A93248588 Q75 PO-US-09166 A93248589 Q2400 PO-US-08008 A93248609 Q15.xlsx,2408281053266,1,133368,2026-08-15 01:01:59.310901,2026-08-15 01:01:58.983763,2026-08-15 01:01:52.000000 +00:00
SFOHOUT00052859,2026-08-14,,93248589,PO-US-09166,,10-00522E,202608133,P:10-00522ER:02S:SIE263105648,1,,P:90-06831ER:01S:SIE263009730,PO-US-09054 shipped 081426 ASN 93248585 Qty 63 PO-US-08933 A93248586 Q108 PO-US-089323 A93248587 Q105 PO-US-08888 A93248588 Q75 PO-US-09166 A93248589 Q2400 PO-US-08008 A93248609 Q15.xlsx,2408281053266,1,133369,2026-08-15 01:01:59.310901,2026-08-15 01:01:58.983763,2026-08-15 01:01:52.000000 +00:00
SFOHOUT00052859,2026-08-14,,93248589,PO-US-09166,,10-00522E,202608133,P:10-00522ER:02S:SIE263009903,1,,P:90-06831ER:01S:SIE263009730,PO-US-09054 shipped 081426 ASN 93248585 Qty 63 PO-US-08933 A93248586 Q108 PO-US-089323 A93248587 Q105 PO-US-08888 A93248588 Q75 PO-US-09166 A93248589 Q2400 PO-US-08008 A93248609 Q15.xlsx,2408281053266,1,133370,2026-08-15 01:01:59.310901,2026-08-15 01:01:58.983763,2026-08-15 01:01:52.000000 +00:00
SFOHOUT00052859,2026-08-14,,93248589,PO-US-09166,,10-00522E,202608133,P:10-00522ER:02S:SIE263106436,1,,P:90-06831ER:01S:SIE263009730,PO-US-09054 shipped 081426 ASN 93248585 Qty 63 PO-US-08933 A93248586 Q108 PO-US-089323 A93248587 Q105 PO-US-08888 A93248588 Q75 PO-US-09166 A93248589 Q2400 PO-US-08008 A93248609 Q15.xlsx,2408281053266,1,133371,2026-08-15 01:01:59.310901,2026-08-15 01:01:58.983763,2026-08-15 01:01:52.000000 +00:00
SFOHOUT00052859,2026-08-14,,93248589,PO-US-09166,,10-00522E,202608133,P:10-00522ER:02S:SIE263106431,1,,P:90-06831ER:01S:SIE263009730,PO-US-09054 shipped 081426 ASN 93248585 Qty 63 PO-US-08933 A93248586 Q108 PO-US-089323 A93248587 Q105 PO-US-08888 A93248588 Q75 PO-US-09166 A93248589 Q2400 PO-US-08008 A93248609 Q15.xlsx,2408281053266,1,133372,2026-08-15 01:01:59.310901,2026-08-15 01:01:58.983763,2026-08-15 01:01:52.000000 +00:00
SFOHOUT00052859,2026-08-14,,93248589,PO-US-09166,,10-00522E,202608133,P:10-00522ER:02S:SIE263106428,1,,P:90-06831ER:01S:SIE263009730,PO-US-09054 shipped 081426 ASN 93248585 Qty 63 PO-US-08933 A93248586 Q108 PO-US-089323 A93248587 Q105 PO-US-08888 A93248588 Q75 PO-US-09166 A93248589 Q2400 PO-US-08008 A93248609 Q15.xlsx,2408281053266,1,133373,2026-08-15 01:01:59.310901,2026-08-15 01:01:58.983763,2026-08-15 01:01:52.000000 +00:00
SFOHOUT00052859,2026-08-14,,93248589,PO-US-09166,,10-00522E,202608133,P:10-00522ER:02S:SIE263106554,1,,P:90-06831ER:01S:SIE263009730,PO-US-09054 shipped 081426 ASN 93248585 Qty 63 PO-US-08933 A93248586 Q108 PO-US-089323 A93248587 Q105 PO-US-08888 A93248588 Q75 PO-US-09166 A93248589 Q2400 PO-US-08008 A93248609 Q15.xlsx,2408281053266,1,133374,2026-08-15 01:01:59.310901,2026-08-15 01:01:58.983763,2026-08-15 01:01:52.000000 +00:00
SFOHOUT00052859,2026-08-14,,93248589,PO-US-09166,,10-00522E,202608133,P:10-00522ER:02S:SIE263106357,1,,P:90-06831ER:01S:SIE263009730,PO-US-09054 shipped 081426 ASN 93248585 Qty 63 PO-US-08933 A93248586 Q108 PO-US-089323 A93248587 Q105 PO-US-08888 A93248588 Q75 PO-US-09166 A93248589 Q2400 PO-US-08008 A93248609 Q15.xlsx,2408281053266,1,133375,2026-08-15 01:01:59.310901,2026-08-15 01:01:58.983763,2026-08-15 01:01:52.000000 +00:00
SFOHOUT00052859,2026-08-14,,93248589,PO-US-09166,,10-00522E,202608133,P:10-00522ER:02S:SIE263106459,1,,P:90-06831ER:01S:SIE263009730,PO-US-09054 shipped 081426 ASN 93248585 Qty 63 PO-US-08933 A93248586 Q108 PO-US-089323 A93248587 Q105 PO-US-08888 A93248588 Q75 PO-US-09166 A93248589 Q2400 PO-US-08008 A93248609 Q15.xlsx,2408281053266,1,133376,2026-08-15 01:01:59.310901,2026-08-15 01:01:58.983763,2026-08-15 01:01:52.000000 +00:00
SFOHOUT00052859,2026-08-14,,93248589,PO-US-09166,,10-00522E,202608133,P:10-00522ER:02S:SIE263105850,1,,P:90-06831ER:01S:SIE263009719,PO-US-09054 shipped 081426 ASN 93248585 Qty 63 PO-US-08933 A93248586 Q108 PO-US-089323 A93248587 Q105 PO-US-08888 A93248588 Q75 PO-US-09166 A93248589 Q2400 PO-US-08008 A93248609 Q15.xlsx,2408281053266,1,133377,2026-08-15 01:01:59.310901,2026-08-15 01:01:58.983763,2026-08-15 01:01:52.000000 +00:00
SFOHOUT00052859,2026-08-14,,93248589,PO-US-09166,,10-00522E,202608133,P:10-00522ER:02S:SIE263105836,1,,P:90-06831ER:01S:SIE263009719,PO-US-09054 shipped 081426 ASN 93248585 Qty 63 PO-US-08933 A93248586 Q108 PO-US-089323 A93248587 Q105 PO-US-08888 A93248588 Q75 PO-US-09166 A93248589 Q2400 PO-US-08008 A93248609 Q15.xlsx,2408281053266,1,133378,2026-08-15 01:01:59.310901,2026-08-15 01:01:58.983763,2026-08-15 01:01:52.000000 +00:00
SFOHOUT00052859,2026-08-14,,93248589,PO-US-09166,,10-00522E,202608133,P:10-00522ER:02S:SIE263105680,1,,P:90-06831ER:01S:SIE263009719,PO-US-09054 shipped 081426 ASN 93248585 Qty 63 PO-US-08933 A93248586 Q108 PO-US-089323 A93248587 Q105 PO-US-08888 A93248588 Q75 PO-US-09166 A93248589 Q2400 PO-US-08008 A93248609 Q15.xlsx,2408281053266,1,133379,2026-08-15 01:01:59.310901,2026-08-15 01:01:58.983763,2026-08-15 01:01:52.000000 +00:00
SFOHOUT00052859,2026-08-14,,93248589,PO-US-09166,,10-00522E,202608133,P:10-00522ER:02S:SIE263012655,1,,P:90-06831ER:01S:SIE263009719,PO-US-09054 shipped 081426 ASN 93248585 Qty 63 PO-US-08933 A93248586 Q108 PO-US-089323 A93248587 Q105 PO-US-08888 A93248588 Q75 PO-US-09166 A93248589 Q2400 PO-US-08008 A93248609 Q15.xlsx,2408281053266,1,133380,2026-08-15 01:01:59.310901,2026-08-15 01:01:58.983763,2026-08-15 01:01:52.000000 +00:00
