"serial_number","shipped_date","shipment_number","ship_to","packing_slip_number","po_number","po_line_number","customer_part_number","pallet_id","quantity","lot_code","master_carton_id","source_file","source_file_timestamp","_db_created_at","_db_modified_at"
P:10-00522DR:02S:SIE260903931,2026-07-30 17:00:00,SFOHOUT00052412,,93248292,PO-US-08015,,10-00522D,202607105,1,,P:90-06831DR:02S:SIE262512714,PO-US-08015 shipped 073126 ASN 93248292 Qty 240 POUS08933 A8401 Q324 POUS08008 A8402 Q110 POUS08625 A8452 Q270 POUS08013 A8453 Q13 POUS09054 A8454 Q50 POUS08885 A93248457 Q10 POUS09166 A93248460 Q2400.xlsx,2026-07-31 17:45:36,2026-07-31 17:45:43,2026-07-31 17:45:43
P:10-00522DR:02S:SIE260904110,2026-08-06 17:00:00,SFOHOUT 00052757,,93248521,PO-US-08015,,10-00522D,202608077,1,,P:90-06831DR:02S:SIE262512713,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2026-08-07 18:16:17,2026-08-07 18:16:23,2026-08-07 18:16:23
P:10-00522DR:02S:SIE260904238,2026-08-06 17:00:00,SFOHOUT 00052757,,93248521,PO-US-08015,,10-00522D,202608077,1,,P:90-06831DR:02S:SIE262512711,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2026-08-07 18:16:17,2026-08-07 18:16:23,2026-08-07 18:16:23
P:10-00522DR:02S:SIE260904457,2026-08-06 17:00:00,SFOHOUT 00052757,,93248521,PO-US-08015,,10-00522D,202608077,1,,P:90-06831DR:02S:SIE262512713,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2026-08-07 18:16:17,2026-08-07 18:16:23,2026-08-07 18:16:23
P:10-00522DR:02S:SIE261008120,2026-07-30 17:00:00,SFOHOUT00052412,,93248292,PO-US-08015,,10-00522D,202607105,1,,P:90-06831DR:02S:SIE262512714,PO-US-08015 shipped 073126 ASN 93248292 Qty 240 POUS08933 A8401 Q324 POUS08008 A8402 Q110 POUS08625 A8452 Q270 POUS08013 A8453 Q13 POUS09054 A8454 Q50 POUS08885 A93248457 Q10 POUS09166 A93248460 Q2400.xlsx,2026-07-31 17:45:36,2026-07-31 17:45:43,2026-07-31 17:45:43
P:10-00522DR:02S:SIE261008291,2026-08-06 17:00:00,SFOHOUT 00052757,,93248521,PO-US-08015,,10-00522D,202608077,1,,P:90-06831DR:02S:SIE262512717,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2026-08-07 18:16:17,2026-08-07 18:16:23,2026-08-07 18:16:23
P:10-00522DR:02S:SIE261008381,2026-07-30 17:00:00,SFOHOUT00052412,,93248292,PO-US-08015,,10-00522D,202607105,1,,P:90-06831DR:02S:SIE262512714,PO-US-08015 shipped 073126 ASN 93248292 Qty 240 POUS08933 A8401 Q324 POUS08008 A8402 Q110 POUS08625 A8452 Q270 POUS08013 A8453 Q13 POUS09054 A8454 Q50 POUS08885 A93248457 Q10 POUS09166 A93248460 Q2400.xlsx,2026-07-31 17:45:36,2026-07-31 17:45:43,2026-07-31 17:45:43
P:10-00522DR:02S:SIE261008545,2026-08-06 17:00:00,SFOHOUT 00052757,,93248521,PO-US-08015,,10-00522D,202608077,1,,P:90-06831DR:02S:SIE262512713,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2026-08-07 18:16:17,2026-08-07 18:16:23,2026-08-07 18:16:23
P:10-00522DR:02S:SIE261202726,2026-08-06 17:00:00,SFOHOUT 00052757,,93248521,PO-US-08015,,10-00522D,202608077,1,,P:90-06831DR:02S:SIE262512713,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2026-08-07 18:16:17,2026-08-07 18:16:23,2026-08-07 18:16:23
P:10-00522DR:02S:SIE261202938,2026-08-06 17:00:00,SFOHOUT 00052757,,93248521,PO-US-08015,,10-00522D,202608077,1,,P:90-06831DR:02S:SIE262512712,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2026-08-07 18:16:17,2026-08-07 18:16:23,2026-08-07 18:16:23
P:10-00522DR:02S:SIE261203083,2026-08-06 17:00:00,SFOHOUT 00052757,,93248521,PO-US-08015,,10-00522D,202608077,1,,P:90-06831DR:02S:SIE262512715,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2026-08-07 18:16:17,2026-08-07 18:16:23,2026-08-07 18:16:23
P:10-00522DR:02S:SIE261204207,2026-08-06 17:00:00,SFOHOUT 00052757,,93248521,PO-US-08015,,10-00522D,202608077,1,,P:90-06831DR:02S:SIE262512712,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2026-08-07 18:16:17,2026-08-07 18:16:23,2026-08-07 18:16:23
P:10-00522DR:02S:SIE261204537,2026-07-30 17:00:00,SFOHOUT00052412,,93248292,PO-US-08015,,10-00522D,202607105,1,,P:90-06831DR:02S:SIE262512714,PO-US-08015 shipped 073126 ASN 93248292 Qty 240 POUS08933 A8401 Q324 POUS08008 A8402 Q110 POUS08625 A8452 Q270 POUS08013 A8453 Q13 POUS09054 A8454 Q50 POUS08885 A93248457 Q10 POUS09166 A93248460 Q2400.xlsx,2026-07-31 17:45:36,2026-07-31 17:45:43,2026-07-31 17:45:43
P:10-00522DR:02S:SIE261310547,2026-08-06 17:00:00,SFOHOUT 00052757,,93248521,PO-US-08015,,10-00522D,202608077,1,,P:90-06831DR:02S:SIE262512716,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2026-08-07 18:16:17,2026-08-07 18:16:23,2026-08-07 18:16:23
P:10-00522DR:02S:SIE261312414,2026-08-06 17:00:00,SFOHOUT 00052757,,93248521,PO-US-08015,,10-00522D,202608077,1,,P:90-06831DR:02S:SIE262512711,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2026-08-07 18:16:17,2026-08-07 18:16:23,2026-08-07 18:16:23
P:10-00522DR:02S:SIE261312587,2026-08-06 17:00:00,SFOHOUT 00052757,,93248521,PO-US-08015,,10-00522D,202608077,1,,P:90-06831DR:02S:SIE262512716,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2026-08-07 18:16:17,2026-08-07 18:16:23,2026-08-07 18:16:23
P:10-00522DR:02S:SIE261313210,2026-08-06 17:00:00,SFOHOUT 00052757,,93248521,PO-US-08015,,10-00522D,202608077,1,,P:90-06831DR:02S:SIE262512713,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2026-08-07 18:16:17,2026-08-07 18:16:23,2026-08-07 18:16:23
P:10-00522DR:02S:SIE261314204,2026-08-06 17:00:00,SFOHOUT 00052757,,93248521,PO-US-08015,,10-00522D,202608077,1,,P:90-06831DR:02S:SIE262512712,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2026-08-07 18:16:17,2026-08-07 18:16:23,2026-08-07 18:16:23
P:10-00522DR:02S:SIE261314206,2026-08-06 17:00:00,SFOHOUT 00052757,,93248521,PO-US-08015,,10-00522D,202608077,1,,P:90-06831DR:02S:SIE262512712,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2026-08-07 18:16:17,2026-08-07 18:16:23,2026-08-07 18:16:23
P:10-00522DR:02S:SIE261314241,2026-08-06 17:00:00,SFOHOUT 00052757,,93248521,PO-US-08015,,10-00522D,202608077,1,,P:90-06831DR:02S:SIE262512713,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2026-08-07 18:16:17,2026-08-07 18:16:23,2026-08-07 18:16:23
P:10-00522DR:02S:SIE261314251,2026-08-06 17:00:00,SFOHOUT 00052757,,93248521,PO-US-08015,,10-00522D,202608077,1,,P:90-06831DR:02S:SIE262512717,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2026-08-07 18:16:17,2026-08-07 18:16:23,2026-08-07 18:16:23
P:10-00522DR:02S:SIE261314333,2026-08-06 17:00:00,SFOHOUT 00052757,,93248521,PO-US-08015,,10-00522D,202608077,1,,P:90-06831DR:02S:SIE262512707,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2026-08-07 18:16:17,2026-08-07 18:16:23,2026-08-07 18:16:23
P:10-00522DR:02S:SIE261700224,2026-08-06 17:00:00,SFOHOUT 00052757,,93248521,PO-US-08015,,10-00522D,202608077,1,,P:90-06831DR:02S:SIE262512712,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2026-08-07 18:16:17,2026-08-07 18:16:23,2026-08-07 18:16:23
P:10-00522DR:02S:SIE261700346,2026-08-06 17:00:00,SFOHOUT 00052757,,93248521,PO-US-08015,,10-00522D,202608077,1,,P:90-06831DR:02S:SIE262512712,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2026-08-07 18:16:17,2026-08-07 18:16:23,2026-08-07 18:16:23
P:10-00522DR:02S:SIE261700421,2026-08-06 17:00:00,SFOHOUT 00052757,,93248521,PO-US-08015,,10-00522D,202608077,1,,P:90-06831DR:02S:SIE262512712,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2026-08-07 18:16:17,2026-08-07 18:16:23,2026-08-07 18:16:23
P:10-00522DR:02S:SIE261700464,2026-08-06 17:00:00,SFOHOUT 00052757,,93248521,PO-US-08015,,10-00522D,202608077,1,,P:90-06831DR:02S:SIE262512717,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2026-08-07 18:16:17,2026-08-07 18:16:23,2026-08-07 18:16:23
P:10-00522DR:02S:SIE261700608,2026-08-06 17:00:00,SFOHOUT 00052757,,93248521,PO-US-08015,,10-00522D,202608077,1,,P:90-06831DR:02S:SIE262512712,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2026-08-07 18:16:17,2026-08-07 18:16:23,2026-08-07 18:16:23
P:10-00522DR:02S:SIE261700749,2026-08-06 17:00:00,SFOHOUT 00052757,,93248521,PO-US-08015,,10-00522D,202608077,1,,P:90-06831DR:02S:SIE262512712,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2026-08-07 18:16:17,2026-08-07 18:16:23,2026-08-07 18:16:23
P:10-00522DR:02S:SIE261700991,2026-08-06 17:00:00,SFOHOUT 00052757,,93248521,PO-US-08015,,10-00522D,202608077,1,,P:90-06831DR:02S:SIE262512712,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2026-08-07 18:16:17,2026-08-07 18:16:23,2026-08-07 18:16:23
P:10-00522DR:02S:SIE261701662,2026-08-06 17:00:00,SFOHOUT 00052757,,93248521,PO-US-08015,,10-00522D,202608077,1,,P:90-06831DR:02S:SIE262512712,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2026-08-07 18:16:17,2026-08-07 18:16:23,2026-08-07 18:16:23
P:10-00522DR:02S:SIE261701888,2026-08-06 17:00:00,SFOHOUT 00052757,,93248521,PO-US-08015,,10-00522D,202608077,1,,P:90-06831DR:02S:SIE262512711,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2026-08-07 18:16:17,2026-08-07 18:16:23,2026-08-07 18:16:23
P:10-00522DR:02S:SIE261702391,2026-08-06 17:00:00,SFOHOUT 00052757,,93248521,PO-US-08015,,10-00522D,202608077,1,,P:90-06831DR:02S:SIE262512712,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2026-08-07 18:16:17,2026-08-07 18:16:23,2026-08-07 18:16:23
P:10-00522DR:02S:SIE261703459,2026-08-06 17:00:00,SFOHOUT 00052757,,93248521,PO-US-08015,,10-00522D,202608077,1,,P:90-06831DR:02S:SIE262512715,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2026-08-07 18:16:17,2026-08-07 18:16:23,2026-08-07 18:16:23
P:10-00522DR:02S:SIE261703531,2026-08-06 17:00:00,SFOHOUT 00052757,,93248521,PO-US-08015,,10-00522D,202608077,1,,P:90-06831DR:02S:SIE262512713,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2026-08-07 18:16:17,2026-08-07 18:16:23,2026-08-07 18:16:23
P:10-00522DR:02S:SIE261703728,2026-08-06 17:00:00,SFOHOUT 00052757,,93248521,PO-US-08015,,10-00522D,202608077,1,,P:90-06831DR:02S:SIE262512713,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2026-08-07 18:16:17,2026-08-07 18:16:23,2026-08-07 18:16:23
P:10-00522DR:02S:SIE261703747,2026-08-06 17:00:00,SFOHOUT 00052757,,93248521,PO-US-08015,,10-00522D,202608077,1,,P:90-06831DR:02S:SIE262512709,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2026-08-07 18:16:17,2026-08-07 18:16:23,2026-08-07 18:16:23
P:10-00522DR:02S:SIE261804513,2026-07-30 17:00:00,SFOHOUT00052412,,93248292,PO-US-08015,,10-00522D,202607105,1,,P:90-06831DR:02S:SIE262512714,PO-US-08015 shipped 073126 ASN 93248292 Qty 240 POUS08933 A8401 Q324 POUS08008 A8402 Q110 POUS08625 A8452 Q270 POUS08013 A8453 Q13 POUS09054 A8454 Q50 POUS08885 A93248457 Q10 POUS09166 A93248460 Q2400.xlsx,2026-07-31 17:45:36,2026-07-31 17:45:43,2026-07-31 17:45:43
P:10-00522DR:02S:SIE261804766,2026-08-06 17:00:00,SFOHOUT 00052757,,93248521,PO-US-08015,,10-00522D,202608077,1,,P:90-06831DR:02S:SIE262512716,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2026-08-07 18:16:17,2026-08-07 18:16:23,2026-08-07 18:16:23
P:10-00522DR:02S:SIE261805211,2026-08-06 17:00:00,SFOHOUT 00052757,,93248521,PO-US-08015,,10-00522D,202608077,1,,P:90-06831DR:02S:SIE262512715,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2026-08-07 18:16:17,2026-08-07 18:16:23,2026-08-07 18:16:23
P:10-00522DR:02S:SIE261805617,2026-08-06 17:00:00,SFOHOUT 00052757,,93248521,PO-US-08015,,10-00522D,202608077,1,,P:90-06831DR:02S:SIE262512717,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2026-08-07 18:16:17,2026-08-07 18:16:23,2026-08-07 18:16:23
P:10-00522DR:02S:SIE261805990,2026-08-06 17:00:00,SFOHOUT 00052757,,93248521,PO-US-08015,,10-00522D,202608077,1,,P:90-06831DR:02S:SIE262512710,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2026-08-07 18:16:17,2026-08-07 18:16:23,2026-08-07 18:16:23
P:10-00522DR:02S:SIE261806099,2026-07-30 17:00:00,SFOHOUT00052412,,93248292,PO-US-08015,,10-00522D,202607105,1,,P:90-06831DR:02S:SIE262512714,PO-US-08015 shipped 073126 ASN 93248292 Qty 240 POUS08933 A8401 Q324 POUS08008 A8402 Q110 POUS08625 A8452 Q270 POUS08013 A8453 Q13 POUS09054 A8454 Q50 POUS08885 A93248457 Q10 POUS09166 A93248460 Q2400.xlsx,2026-07-31 17:45:36,2026-07-31 17:45:43,2026-07-31 17:45:43
P:10-00522DR:02S:SIE261806301,2026-07-30 17:00:00,SFOHOUT00052412,,93248292,PO-US-08015,,10-00522D,202607105,1,,P:90-06831DR:02S:SIE262512714,PO-US-08015 shipped 073126 ASN 93248292 Qty 240 POUS08933 A8401 Q324 POUS08008 A8402 Q110 POUS08625 A8452 Q270 POUS08013 A8453 Q13 POUS09054 A8454 Q50 POUS08885 A93248457 Q10 POUS09166 A93248460 Q2400.xlsx,2026-07-31 17:45:36,2026-07-31 17:45:43,2026-07-31 17:45:43
P:10-00522DR:02S:SIE261806367,2026-07-30 17:00:00,SFOHOUT00052412,,93248292,PO-US-08015,,10-00522D,202607105,1,,P:90-06831DR:02S:SIE262512714,PO-US-08015 shipped 073126 ASN 93248292 Qty 240 POUS08933 A8401 Q324 POUS08008 A8402 Q110 POUS08625 A8452 Q270 POUS08013 A8453 Q13 POUS09054 A8454 Q50 POUS08885 A93248457 Q10 POUS09166 A93248460 Q2400.xlsx,2026-07-31 17:45:36,2026-07-31 17:45:43,2026-07-31 17:45:43
P:10-00522DR:02S:SIE261806711,2026-08-06 17:00:00,SFOHOUT 00052757,,93248521,PO-US-08015,,10-00522D,202608077,1,,P:90-06831DR:02S:SIE262512717,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2026-08-07 18:16:17,2026-08-07 18:16:23,2026-08-07 18:16:23
P:10-00522DR:02S:SIE261806789,2026-08-06 17:00:00,SFOHOUT 00052757,,93248521,PO-US-08015,,10-00522D,202608077,1,,P:90-06831DR:02S:SIE262512713,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2026-08-07 18:16:17,2026-08-07 18:16:23,2026-08-07 18:16:23
P:10-00522DR:02S:SIE261807580,2026-07-30 17:00:00,SFOHOUT00052412,,93248292,PO-US-08015,,10-00522D,202607105,1,,P:90-06831DR:02S:SIE262512622,PO-US-08015 shipped 073126 ASN 93248292 Qty 240 POUS08933 A8401 Q324 POUS08008 A8402 Q110 POUS08625 A8452 Q270 POUS08013 A8453 Q13 POUS09054 A8454 Q50 POUS08885 A93248457 Q10 POUS09166 A93248460 Q2400.xlsx,2026-07-31 17:45:36,2026-07-31 17:45:43,2026-07-31 17:45:43
P:10-00522DR:02S:SIE261807616,2026-07-30 17:00:00,SFOHOUT00052412,,93248292,PO-US-08015,,10-00522D,202607105,1,,P:90-06831DR:02S:SIE262512672,PO-US-08015 shipped 073126 ASN 93248292 Qty 240 POUS08933 A8401 Q324 POUS08008 A8402 Q110 POUS08625 A8452 Q270 POUS08013 A8453 Q13 POUS09054 A8454 Q50 POUS08885 A93248457 Q10 POUS09166 A93248460 Q2400.xlsx,2026-07-31 17:45:36,2026-07-31 17:45:43,2026-07-31 17:45:43
P:10-00522DR:02S:SIE262000426,2026-08-06 17:00:00,SFOHOUT 00052757,,93248521,PO-US-08015,,10-00522D,202608077,1,,P:90-06831DR:02S:SIE262512709,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2026-08-07 18:16:17,2026-08-07 18:16:23,2026-08-07 18:16:23
P:10-00522DR:02S:SIE262000676,2026-08-06 17:00:00,SFOHOUT 00052757,,93248521,PO-US-08015,,10-00522D,202608077,1,,P:90-06831DR:02S:SIE262512708,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2026-08-07 18:16:17,2026-08-07 18:16:23,2026-08-07 18:16:23
P:10-00522DR:02S:SIE262000710,2026-08-06 17:00:00,SFOHOUT 00052757,,93248521,PO-US-08015,,10-00522D,202608077,1,,P:90-06831DR:02S:SIE262512709,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2026-08-07 18:16:17,2026-08-07 18:16:23,2026-08-07 18:16:23
P:10-00522DR:02S:SIE262000800,2026-08-06 17:00:00,SFOHOUT 00052757,,93248521,PO-US-08015,,10-00522D,202608077,1,,P:90-06831DR:02S:SIE262512708,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2026-08-07 18:16:17,2026-08-07 18:16:23,2026-08-07 18:16:23
P:10-00522DR:02S:SIE262000801,2026-08-06 17:00:00,SFOHOUT 00052757,,93248521,PO-US-08015,,10-00522D,202608077,1,,P:90-06831DR:02S:SIE262512707,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2026-08-07 18:16:17,2026-08-07 18:16:23,2026-08-07 18:16:23
P:10-00522DR:02S:SIE262000802,2026-08-06 17:00:00,SFOHOUT 00052757,,93248521,PO-US-08015,,10-00522D,202608077,1,,P:90-06831DR:02S:SIE262512707,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2026-08-07 18:16:17,2026-08-07 18:16:23,2026-08-07 18:16:23
P:10-00522DR:02S:SIE262000877,2026-08-06 17:00:00,SFOHOUT 00052757,,93248521,PO-US-08015,,10-00522D,202608077,1,,P:90-06831DR:02S:SIE262512713,PO-US-018014 shipped 080726 ASN 93248493 Qty 8 PO-US-09054 A93248518 Q9 PO-US-08885 A93248519 Q225 PO-US-08932 A93248520 Q75 PO-US-08015 A93248521 Q200 PO-US-09166 A93248523 Q1920.xlsx,2026-08-07 18:16:17,2026-08-07 18:16:23,2026-08-07 18:16:23
